context,declination,user,V2,V3,V4,V5,V6,V7,V8,V9,V10,confirmation_code,INTRO_1,ENG_1,CONSENT,IRB_FORM,AUDIO_1,TEST,AUDIO_2,INT1_2,INT2_2,INT3_3,INT_OTHER,AUDIO_3,EPI_S_1,EPI_S_2_2,AFF_S_2,SOC_1_2,SOC_2_2,INTP_S_2,SOC_OTHER,INTRO_2,AGE,GEN,HOME,LANG,LocationLatitude,LocationLongitude,LocationAccuracy
no_int,rise_100,R_2AMrIiRaL9ndoEz,Default Response Set,Anonymous,,,24.116.122.190,0,6/4/15 12:49,6/4/15 12:52,1,11520640,1,1,1,1,1,Do you want to do the laundry?,1,24,88,27,,1,4,,19,49,80,74,,1,5,1,"Roswell, NM",English,33.3394928,-104.5249023,-1
no_int,rise_100,R_2y3l4m8EzJvNR1g,Default Response Set,Anonymous,,,68.169.146.32,0,6/4/15 12:50,6/4/15 12:54,1,64665340,1,1,1,1,1,Do you want to do the laundry?,1,25,100,65,Would you be interested in doing the laundry?  Would you be willing to wash the clothes?,1,4,,15,50,50,50,"I think the speaker simply sounds inquisitive, and is not showing any swaying emotions at all.",1,2,1,"Cleveland, Ohio","English, Mandarin",35.13000488,-85.29070282,-1
no_int,rise_100,R_1OiSmCeO4cLZgC9,Default Response Set,Anonymous,,,99.175.210.34,0,6/4/15 12:49,6/4/15 12:54,1,74666154,1,1,1,1,1,Do you want to do the laundry?,1,0,100,50,"No, I can't I think you covered it all. If I were to say one it wouldn't be a paraphrase but change the whole subject of the sentence.",1,4,,0,0,90,100,He seemed more nonchalant as if maybe he didn't care if the person did the laundry or not. ,1,2,1,Gary,English,41.60440063,-87.25350189,-1
no_int,rise_100,R_2OPFQwyTYfnZU70,Default Response Set,Anonymous,,,134.50.10.124,0,6/4/15 12:52,6/4/15 12:54,1,92155855,1,1,1,1,1,do you want to do the laundry,1,51,92,73,no,1,4,,12,22,88,49,,1,3,1,Pocatello,English,42.63949585,-112.313797,-1
no_int,rise_100,R_ZF9XtCCzcYw2BEd,Default Response Set,Anonymous,,,75.16.188.185,0,6/4/15 12:51,6/4/15 12:54,1,74371392,1,1,1,1,1,Do you want to do the laundry?,1,80,90,50,,1,4,,15,35,40,50,,1,3,2,"Cedar Falls, IA",English,32.96890259,-96.79910278,-1
no_int,rise_100,R_31zn2E1DP9wdJ4B,Default Response Set,Anonymous,,,68.11.243.199,0,6/4/15 12:50,6/4/15 12:54,1,30209344,1,1,1,1,1,Do you want to do the laundry?,1,6,91,8,None that I can think of.,1,4,,2,18,100,90,The speaker sounds friendly and equitable. ,1,3,1,Near Baton Rouge,"English, basic Spanish and French",30.1882019,-91.32409668,-1
no_int,rise_100,R_3p6hckRENknapdL,Default Response Set,Anonymous,,,75.164.168.47,0,6/4/15 12:51,6/4/15 12:55,1,91487250,1,1,1,1,1,Do you wanna do the laundry?,1,80,80,20,,1,4,,10,10,85,85,,1,4,2,"Portland, Oregon",English ,45.4763031,-122.6408005,-1
no_int,rise_100,R_tS5pfvCaQbM1BS1,Default Response Set,Anonymous,,,184.217.94.168,0,6/4/15 12:55,6/4/15 12:57,1,88708854,1,1,1,1,1,Do you wanna do the laundry?,1,100,50,100,would you like to?,1,4,92,21,70,22,70,assertive,1,2,2,DETROIT,ENGLISH,47.40840149,-122.1957016,-1
no_int,rise_100,R_27gnLW2NKP6qUJv,Default Response Set,Anonymous,,,24.74.136.175,0,6/4/15 12:53,6/4/15 12:57,1,17123456,1,1,1,1,1,Do you want to do the laundry?,1,60,100,20,,1,4,0,0,0,51,70,Down to earth,1,5,1,"Charlotte, NC",English,35.40339661,-80.86109924,-1
no_int,rise_100,R_2EAmxqdZST2Ckkn,Default Response Set,Anonymous,,,72.185.23.235,0,6/4/15 12:55,6/4/15 13:00,1,98750811,1,1,1,1,1,Do you want to do the laundry?,1,41,80,61,no,1,4,,19,50,62,71,"sounds friendly, sounds kind",1,4,2,Indianapolis IN,english,28.93449402,-82.47229767,-1
no_int,rise_100,R_sn9c0qdhlK4lMop,Default Response Set,Anonymous,,,68.42.50.87,0,6/4/15 13:00,6/4/15 13:01,1,52001639,1,1,1,1,1,Do you want to do the laundry?,1,47,98,22,,1,4,,0,0,94,81,,1,1,2,"Starke, Florida",English,30.38360596,-84.38069916,-1
no_int,rise_100,R_3dYQelZeUXNsCQl,Default Response Set,Anonymous,,,76.100.124.186,0,6/4/15 12:57,6/4/15 13:02,1,45902558,1,1,1,1,1,do you want to do the laundry,1,0,89,33,,1,4,,11,11,81,77,,1,3,1,Washington DC,English,39.46240234,-77.27580261,-1
no_int,rise_100,R_ZdABDyegOpr5cSl,Default Response Set,Anonymous,,,75.134.4.93,0,6/4/15 13:11,6/4/15 13:13,1,68677002,1,1,1,1,1,Do you want to do the laundry?,1,54,100,70,no,1,4,,10,30,60,51,no,1,3,1,"yonkers,ny",english,41.46730042,-73.38829803,-1
no_int,rise_100,R_XnDcTS7MrkNI8hj,Default Response Set,Anonymous,,,24.143.103.186,0,6/4/15 13:46,6/4/15 13:47,1,96406059,1,1,1,1,1,Do you wanna do the laundry?,1,100,70,51,Not really.,1,4,56,21,27,52,65,sounds like he knows the listener well.,1,4,1,"Seattle, WA",English,47.61019897,-122.3042984,-1
no_int,rise_100,R_3KTxcqYYAwbEaRj,Default Response Set,Anonymous,,,70.124.74.231,0,6/5/15 2:27,6/5/15 2:28,1,38551259,1,1,1,1,1,Do you want to do the laundry?,1,6,100,7,None.,1,4,,0,0,100,50,Friendly and curious.,1,2,1,Houston,"Spanish, English",26.02630615,-97.54029846,-1
no_int,rise_100,R_217KxMwDkT3EMNW,Default Response Set,Anonymous,,,74.96.201.176,0,6/5/15 14:09,6/5/15 14:13,1,69633030,1,1,1,1,1,Do you wanna do the laundry? ,1,71,84,81,Why haven't you done  the laundry yet??,1,4,46,1,73,100,79,Seemed to imply more that he wanted to do it together,1,4,2,"roseville, me",english,38.92280579,-76.88839722,-1
no_int,rise_100,R_12hVfoeSD2jWzU0,Default Response Set,Anonymous,,,98.212.65.138,0,6/5/15 16:52,6/5/15 17:02,1,14279979,1,1,1,1,1,Do you want to do the laundry?,1,58,76,53,no,1,4,18,0,14,83,91,no,1,2,2,"Griffith, IN",English,41.52290344,-87.41829681,-1
no_int,rise_100,R_3su1mfJwgDzvV36,Default Response Set,Anonymous,,,40.138.108.72,0,6/5/15 19:48,6/5/15 19:53,1,90789169,1,1,1,1,1,Do you want to do the laundry?,1,49,50,50,Would you please do the laundry?,1,3,51,50,49,49,50,Seems a little pushy.,1,2,2,"Beckley, WV",English,37.17019653,-93.32969666,-1
no_int,rise_100,R_3EMSqhde0quDIXv,Default Response Set,Anonymous,,,66.191.19.50,0,6/5/15 21:26,6/5/15 21:27,1,84361665,1,1,1,1,1,do you want to do the laundry,1,8,100,32,,1,4,69,74,50,70,68,,1,2,2,"Austin, TX",English,44.12130737,-124.0023041,-1
no_int,rise_100,R_27Cl36pGI9wtyhZ,Default Response Set,Anonymous,,,69.125.226.175,0,6/6/15 5:43,6/6/15 5:46,1,26595803,1,1,1,1,1,Do you want to do the laundry? ,1,31,86,3,I can't think of anything that hasn't already been listed. ,1,4,,0,20,90,80,The speaker sounds happy. ,1,2,1,"Brooklyn, NY",English ,40.64489746,-73.95829773,-1
no_int,rise_100,R_2eXoaEvFKbFz72H,Default Response Set,Anonymous,,,24.1.11.147,0,6/6/15 10:50,6/6/15 10:53,1,71980301,1,1,1,1,1,do you want to do the laundrey,1,29,78,28,Do you have time to do the laundrey,1,4,,22,30,80,62,He seems calm and friendly,1,4,2,"morton grove, IL",english,41.56959534,-87.79940033,-1
no_int,rise_100,R_3OfdCxNWNu3JvrG,Default Response Set,Anonymous,,,107.4.31.251,0,6/6/15 18:46,6/6/15 18:49,1,33661860,1,1,1,1,1,Do you wanna do the laundry?,1,59,95,69,,1,4,62,47,38,86,71,,1,3,1,Hanover Horton,"English, Spanish",42.95359802,-85.6576004,-1
no_int,rise_100,R_1mwxS87NxGyFdKz,Default Response Set,Anonymous,,,71.163.83.166,0,6/6/15 19:17,6/6/15 19:21,1,52716317,1,1,1,1,1,Do you want to do the laundry?,1,65,90,15,Do you want to do the laundry (or) do you want to do something else?,1,4,,15,20,65,70,"confused, perplexed, not sure of themselves",1,3,2,"Steubenville, Ohio",English,38.93760681,-77.09279633,-1
no_int,rise_100,R_2ahiL3ZpCDqrFLD,Default Response Set,Anonymous,,,70.171.52.205,0,6/7/15 7:46,6/7/15 7:48,1,50998925,1,1,1,1,1,Do you want to do the laundry?,1,45,81,14,Would you like to do the laundry together?,1,4,,10,22,87,83,"Friendly, interested",1,2,1,"Gainesville, Florida",English,29.57310486,-82.4076004,-1
no_int,rise_100,R_1gqnFLhzw3IbzTa,Default Response Set,Anonymous,,,98.246.99.75,0,6/7/15 16:08,6/7/15 16:14,1,39255186,1,1,1,1,1,Do you want to do the laundry?,1,76,100,65,"Speaker could have been involved in a criminal enterprise and used ""air quotes"" to convey to listener that he had a lot of cash to legitimize. ",1,4,,5,45,90,50,N/A,1,6,2,San Francisco,English,44.90159607,-122.9223022,-1
no_int,rise_100,R_1gCqnVF7R5S1yfo,Default Response Set,Anonymous,,,162.202.104.63,0,6/7/15 17:35,6/7/15 17:38,1,71809752,1,1,1,1,1,Do you want to do the laundry?,1,100,100,0,no,1,2,70,0,0,80,100,Romantic partners,1,3,2,Dallas Texas,English,32.81509399,-97.17340088,-1
no_int,rise_100,R_2aDNGJGHNEvJx0M,Default Response Set,Anonymous,,,69.204.7.246,0,6/7/15 18:36,6/7/15 18:39,1,72440813,1,1,1,1,1,Do you want to do the laundry?,1,19,51,70,Do you want to do laundry while I do another chore? ,1,4,,11,19,82,78,"optimistic, just wants to know",1,4,1,Buffalo,"English, Spanish",43.1750946,-78.7378006,-1
no_int,rise_100,R_2WUxzxDynU1h2F0,Default Response Set,Anonymous,,,68.56.3.170,0,6/7/15 19:26,6/7/15 19:27,1,95132583,1,1,1,1,1,do you wanna do the laundry,1,59,100,36,i got nothing,1,4,,13,17,88,84,curious,1,3,2,olivet,english,42.28430176,-85.22930145,-1
no_int,rise_100,R_1CEfukF1Kh9mUQE,Default Response Set,Anonymous,,,88.116.120.118,0,6/8/15 5:59,6/8/15 6:02,1,73858998,1,1,1,1,1,Do you want to do the laundry?,1,20,80,40,,1,4,,50,40,60,80,,1,2,1,Los Angeles,English,47.41670227,9.733093262,-1
no_int,rise_100,R_26mtNDnu3e89q7C,Default Response Set,Anonymous,,,108.74.208.49,0,6/8/15 8:02,6/8/15 8:04,1,45524474,1,1,1,1,1,Do you want to do the laundry?,1,30,4,66,Do it nose!,1,4,0,4,56,79,71,Leader,1,3,1,Springfield Illinois ,English,42.0677948,-88.01850128,-1
int_2,rise_80,R_3Dd7fhDEtslYBIt,Default Response Set,Anonymous,,,38.100.60.241,0,6/5/15 15:27,6/5/15 15:34,1,14227646,1,1,1,1,1,conversation between man and girl,1,5,75,20,I need help in doing the laundry.. can you help?,1,4,,1,5,91,80,The male speaker sounds hesitant to even mention doing the laundry to the young girl.,1,5,1,"Alexandria, VA",English,38.93449402,-77.05960083,-1
int_2,rise_80,R_3nMnYLOkMEK40B4,Default Response Set,Anonymous,,,76.17.0.26,0,6/5/15 20:38,6/5/15 20:40,1,42494243,1,1,1,1,1,going outside to play and doing laundry,1,56,99,29,No,1,4,,11,15,88,71,Maybe a bit unsure of himself and his status with the female.,1,4,1,Whiteville,English,34.10360718,-84.63739777,-1
int_2,rise_80,R_1nUspozbFZg7M2a,Default Response Set,Anonymous,,,173.16.182.198,0,6/5/15 21:48,6/5/15 21:50,1,78211129,1,1,1,1,1,Going outside,1,2,100,48,Would you like to do the laundry?,1,4,,0,14,100,100,,1,2,2,"Pembroke Pines, FL",English,37.21899414,-93.31759644,-1
int_2,rise_80,R_2yjVGR3WYF8V7E4,Default Response Set,Anonymous,,,107.196.17.117,0,6/5/15 21:50,6/5/15 21:53,1,99718816,1,1,1,1,1,Daily activities,1,9,19,9,Do you want to do the laundry?,1,4,,37,51,69,51,Unsure,1,3,1,"Greensboro, NC",English,36.12069702,-79.89459991,-1
int_2,rise_80,R_1o6yOyHMkKJ7Oay,Default Response Set,Anonymous,,,99.43.84.233,0,6/5/15 21:53,6/5/15 21:57,1,12206091,1,1,1,1,1,Doing the laundry.,1,20,91,92,Please do the laundry,1,4,,21,81,61,72,Calm,1,2,1,Los Angeles,English,34.11250305,-118.1907959,-1
int_2,rise_80,R_2CfakMIlpuZSxDE,Default Response Set,Anonymous,,,69.180.84.248,0,6/5/15 21:53,6/5/15 21:57,1,58478923,1,1,1,1,1,With friends or laundry,1,30,100,70,Do you want me to do the laundry?,1,4,,20,40,60,90,Maybe he is a little annoyed that she's spending time with friends and not him.,1,2,2,Kingsport,English,31.31469727,-81.52220154,-1
int_2,rise_80,R_27NkXjtbmzCzLzg,Default Response Set,Anonymous,,,99.99.248.148,0,6/5/15 21:58,6/5/15 22:01,1,86402287,1,1,1,1,1,what they're doing,1,95,98,55,When would you like to do the laundry?,1,4,30,15,15,85,60,no,1,2,2,"Atlanta, GA",English,34.86749268,-92.40010071,-1
int_2,rise_80,R_2fHDFWsrABTVQra,Default Response Set,Anonymous,,,168.189.8.1,0,6/5/15 22:06,6/5/15 22:09,1,87223135,1,1,1,1,1,"going outside, laundry",1,90,90,10,No,1,4,,80,40,70,45,No,1,3,2,Bastrop,English,37.80909729,-122.2702026,-1
int_2,rise_80,R_db64EPtKe53PNsZ,Default Response Set,Anonymous,,,72.199.5.244,0,6/5/15 22:18,6/5/15 22:21,1,50706499,1,1,1,1,1,friends and laundry,1,85,11,95,maybe it's a euphemism ,1,3,69,15,52,68,83,,1,2,2,"San Diego, CA","English, Spanish",32.63609314,-117.0531998,-1
int_2,rise_80,R_3fqmvOdeUB1KPdH,Default Response Set,Anonymous,,,173.68.183.209,0,6/5/15 22:17,6/5/15 22:22,1,27659612,1,1,1,1,1,hanging out with friends and laundry,1,0,100,0,NA,1,4,,0,40,100,80,"Yes, he sounded optimistic",1,2,2,Brooklyn,English,40.58329773,-73.9240036,-1
int_2,rise_80,R_3DontAw0imdLFM4,Default Response Set,Anonymous,,,99.169.245.120,0,6/5/15 22:49,6/5/15 22:51,1,37544049,1,1,1,1,1,going outside and laundry,1,0,100,75,,1,4,,0,15,100,100,"friendly, happy",1,2,2,indianapolis,english,39.67889404,-86.12760162,-1
int_2,rise_80,R_1ikxrjxCcYpTzZg,Default Response Set,Anonymous,,,23.117.240.246,0,6/5/15 22:52,6/5/15 22:59,1,62690614,1,1,1,1,1,Doing laundry,1,50,80,30,We never do laundry together anymore?,1,4,,0,0,80,80,Friendly,1,2,2,"Houston, Texas","English, Spanish",29.5821991,-95.76080322,-1
int_2,rise_80,R_2BqVHDnQSXVkzad,Default Response Set,Anonymous,,,96.29.178.165,0,6/5/15 23:01,6/5/15 23:03,1,76843691,1,1,1,1,1,friends versus chores,1,20,91,92,"No, it's pretty clear what he meant.",1,3,54,54,39,53,58,He's sarcastic,1,3,2,"Lexington, Ky",English,38.01589966,-84.48470306,-1
int_2,rise_80,R_1ojO8Js2BAY5Zzl,Default Response Set,Anonymous,,,216.16.173.208,0,6/6/15 9:40,6/6/15 9:43,1,85707961,1,1,1,1,1,going outside & laundry,1,19,81,21,n/a,1,3,86,14,70,91,82,friendly,1,4,2,"Stamford, CT",English,33.89439392,-78.75029755,-1
int_2,rise_80,R_BPVrPpA9tgMru3D,Default Response Set,Anonymous,,,69.62.185.59,0,6/6/15 19:31,6/6/15 19:36,1,23854005,1,1,1,1,1,a girl and man conversing,1,10,60,70,paraphrase C is good.,1,4,,1,20,81,81,no,1,5,2,"Pacifica, CA",English,38.76249695,-121.1649017,-1
int_2,rise_80,R_2TC8UZLH86EnHfC,Default Response Set,Anonymous,,,69.116.235.204,0,6/6/15 19:36,6/6/15 19:39,1,31727095,1,1,1,1,1,laundry before leaving,1,20,91,40,,1,4,,5,25,100,95,,1,2,2,Setauket,New York,41.22410583,-73.05169678,-1
int_2,rise_80,R_1gitIGH68n256pG,Default Response Set,Anonymous,,,99.126.24.121,0,6/6/15 19:47,6/6/15 19:52,1,87323160,1,1,1,1,1,Go with friends.,1,98,90,2,I think they were going to do the laundry together.,1,3,50,1,20,97,81,Sounds like he doesn't care if she does the laundry or not.Casual and friendly,1,5,1,"Plantation, FL",English,26.1499939,-80.26850128,-1
int_2,rise_80,R_RqSOZBtAYXrb3SF,Default Response Set,Anonymous,,,71.163.72.26,0,6/7/15 2:50,6/7/15 2:56,1,46748194,1,1,1,1,1,going outside to play vs doing laundry,1,53,44,77,The laundry needs to be done.  I'm out of clean underwear.,1,4,,39,44,66,53,I have to wonder why he doesn't do the laundry himself.,1,5,1,"Hartford, CT",English,38.93539429,-77.02839661,-1
int_2,rise_80,R_yvWMw3HsRFcvdFT,Default Response Set,Anonymous,,,172.15.230.130,0,6/7/15 3:38,6/7/15 3:42,1,49600557,1,1,1,1,1,"hanging out with friends, doing laundry",1,31,61,70,none,1,4,,9,13,84,80,friendly,1,6,1,Seabrook,English,29.58129883,-95.02729797,-1
int_2,rise_80,R_30uyDEyymm0UrBT,Default Response Set,Anonymous,,,5.15.159.69,0,6/7/15 3:56,6/7/15 3:59,1,32610351,1,1,1,1,1,going out with friends or doing the laudry,1,21,91,22,no,1,4,,3,3,92,60,friendly and curious,1,3,2,Chicago,english,46.38330078,23.8500061,-1
int_2,rise_80,R_1NsLsfh2DpQ6BnT,Default Response Set,Anonymous,,,70.209.49.107,0,6/7/15 5:13,6/7/15 5:16,1,96849288,1,1,1,1,1,a couple talking about leisure or laundry,1,0,0,100,nope,1,4,,61,50,20,21,That he really wants her to do his laundry insted of spending her time her way,1,3,1,orlando fl,,28.80419922,-81.7256012,-1
int_2,rise_80,R_27s3eiLzTy3ZHB2,Default Response Set,Anonymous,,,24.182.82.3,0,6/7/15 7:40,6/7/15 7:43,1,49234897,1,1,1,1,1, outside and laundry,1,30,60,90,none,1,3,29,61,60,55,39,"subtle, but wants laundry done by her",1,3,1,washington C,english,36.82789612,-76.48000336,-1
int_2,rise_80,R_3D7NVLJhfjvEsX5,Default Response Set,Anonymous,,,65.191.90.139,0,6/7/15 9:46,6/7/15 9:58,1,30220713,1,1,1,1,1,"outside,friends, laundry",1,1,8,95,I can't think of any other right now.,1,4,,21,10,94,25,He seems friendly because he is politely asking her if she wants to do laundry instead of telling her she should do it now.,1,5,1,NC,english,35.05700684,-79.01470184,-1
int_2,rise_80,R_30dfGp9yq7ncrxJ,Default Response Set,Anonymous,,,166.170.54.243,0,6/7/15 11:02,6/7/15 11:10,1,84320908,1,1,1,1,1,About going outside to hang out with friends and about doing the laundry ,1,0,100,0,No but there was not a participant C in the recording,1,4,0,0,0,96,98,No I didnt,1,5,1,Henderson,English,38,-97,-1
int_2,rise_80,R_3r2MwW842Qgw5DQ,Default Response Set,Anonymous,,,129.252.33.12,0,6/7/15 11:11,6/7/15 11:15,1,28693785,1,1,1,1,1,friends or laundry,1,5,9,91,no,1,3,81,81,91,55,50,no,1,6,2,"Columbia, SC",English,33.99369812,-81.01989746,-1
int_2,rise_80,R_1GxgemMwxKq0ZrJ,Default Response Set,Anonymous,,,184.96.191.252,0,6/7/15 12:36,6/7/15 12:38,1,88034535,1,1,1,1,1,going with friends,1,19,86,67,He just wants to know if she wants to do the laundry,1,4,23,80,79,79,22,Like if she is evading doing the laundry,1,2,2,Thornton,English and Spanish,39.56900024,-104.8582001,-1
int_2,rise_80,R_2P0tUUaSHE2xlBJ,Default Response Set,Anonymous,,,108.203.195.21,0,6/7/15 12:47,6/7/15 12:48,1,77654159,1,1,1,1,1,hanging out with friends laundry,1,6,100,59,,1,4,,50,60,91,65,,1,2,2,baton rouge,english,30.43859863,-91.17030334,-1
int_2,rise_80,R_yR68hndsX1EtFmh,Default Response Set,Anonymous,,,24.9.83.248,0,6/7/15 13:26,6/7/15 13:31,1,17442714,1,1,1,1,1,"going outside, laundry",1,40,60,60,no,1,3,70,90,90,30,30,a little snobbish,1,3,2,"Colorado Springs, CO",English,40.52400208,-105.1396027,-1
int_2,rise_80,R_2BfCZbNuFGZr9Jb,Default Response Set,Anonymous,,,216.47.49.158,0,6/7/15 14:04,6/7/15 14:11,1,83224398,1,1,1,1,1,doing the laundry,1,40,80,70,maybe he miss understood the female and thought she wanted something to do?,1,4,,30,21,71,51,he sounds submissive,1,6,2,Seeley Lake,"English, Tagalog",46.85820007,-113.9896011,-1
int_2,rise_80,R_0jpt12rYTZf4ush,Default Response Set,Anonymous,,,166.171.185.243,0,6/7/15 16:25,6/7/15 16:30,1,34776261,1,1,1,1,1,"The daughter wants to leave but the father would like her to do the laundry,",1,10,50,100,,1,3,70,30,90,40,50,,1,1,1,Wintersville Ohio,English,40.64509583,-73.94499969,-1
int_2,rise_40,R_R5oSxadWrSe8Dct,Default Response Set,Anonymous,,,71.122.5.140,0,6/5/15 19:15,6/5/15 19:17,1,55608380,1,1,1,1,1,Fun and chores,1,0,100,24,N/A,1,4,,26,65,68,43,,1,2,1,Collegeville,English,28.12030029,-82.35289764,-1
int_2,rise_40,R_3qpQzcSnsoy6ujw,Default Response Set,Anonymous,,,184.76.202.211,0,6/5/15 20:24,6/5/15 20:28,1,55160153,1,1,1,1,1,Hanging out .,1,3,20,53,No,1,4,,11,100,63,22,,1,5,2,Council Grove Ks,English,35.98989868,-79.6984024,-1
int_2,rise_40,R_1N9wwv8KAIRv22Z,Default Response Set,Anonymous,,,162.195.226.150,0,6/6/15 22:20,6/6/15 22:40,1,42311553,1,1,1,1,1,"""I'm going outside to go hang out with my friends. Do you want to do the laundry?"" A girl want to visit with her friends outside. The male wants to know if the girl would attend to the laundry.",1,27,99,1,She neglected to take care of the laundry chooses to socialize. He wants to remind her that she needs to take care of the chore first.,1,3,,59,59,85,29,"he wasn't mean, but he was fairly certain that he wasn't going to permit her socializing before getting done with the laundry.",1,4,2,Chanute,English,37.645401,-95.46299744,-1
int_2,rise_40,R_2SctVHPTGEHlTYJ,Default Response Set,Anonymous,,,174.135.90.172,0,6/7/15 16:59,6/7/15 17:05,1,34686789,1,1,1,1,1,going outside and doing laundry.,1,1,1,63,no,1,4,,8,29,81,79,,1,4,2,idobe,english,35.43800354,-118.8311996,-1
int_2,rise_40,R_ab2cFt32xRUkGpb,Default Response Set,Anonymous,,,172.88.231.153,0,6/7/15 17:06,6/7/15 17:17,1,38039259,1,1,1,1,1,"Hanging out, doing laundry",1,20,61,61,"Could be, ""If you're leaving to hang out, I'm going to do the laundry unless you prefer to do it (when you get back).""",1,4,,81,40,30,40,"The exhange (which isn't really an exchange of anything) does seem unfriendly as the male speaker does not remotely acknowledge what the female speaker has said. I would interpret his part of the ""conversation"" as somewhat passive-aggressive.",1,4,1,"Anaheim, CA",English,38,-97,-1
int_2,rise_40,R_28H9QR2fxzeQ6ux,Default Response Set,Anonymous,,,96.253.77.129,0,6/7/15 19:55,6/7/15 20:07,1,58002083,1,1,1,1,1,"meeting friends, doing laundry",1,10,100,85,don't forget about the laundry,1,4,,5,10,95,100,he just seems basically friendly and relaxed,1,3,2,"St. Louis, Missouri",English,37.62109375,-77.65149689,-1
int_2,rise_40,R_1jivXFvwYfuPBnb,Default Response Set,Anonymous,,,66.192.207.194,0,6/8/15 8:38,6/8/15 8:41,1,20485597,1,1,1,1,1,what they are doing,1,50,70,73,Are you going to do the laundry?,1,4,,20,40,70,70,"No, I did not",1,3,1,"Galway, NY",English,43.05349731,-73.75170135,-1
int_2,rise_40,R_2rr11TrW6Ox557L,Default Response Set,Anonymous,,,204.108.237.194,0,6/8/15 12:33,6/8/15 12:41,1,12291218,1,1,1,1,1,activity choice,1,30,80,9,"Yes: 1. Since you are not allowed to go out and/or hang out with your friends, you will be punished by having to do the laundry. 2. Do you want to do the laundry or the other alternative chore that we have previously agreed to share, e.g., grocery shopping (and I will do the other)? 3. Since you will be getting muddy hanging out with your friends, you will end up having to do the laundry and is that what you want?",1,4,,10,30,70,70,"abrupt, unsociable, introverted, awkward",1,5,1,"Norristown, Pennsylvania",English,40.03259277,-75.71900177,-1
